warning: redundant else block
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: this function has too many lines (890/100)
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: `as` casting between raw pointers without changing their constness
warning: casting `i8` to `u8` may lose the sign of the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i8` to `u8` may lose the sign of the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i8` to `u8` may lose the sign of the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: implicit borrow as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: implicit borrow as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `u8` to `i8` may wrap around the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i8` to `u8` may lose the sign of the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: unnecessary `!=` operation
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casts from `u8` to `u64` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `u8` to `u64` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `u8` to `i8` may wrap around the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: you seem to be trying to use `match` for an equality check. Consider using `if`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: unnecessary boolean `not` operation
warning: `as` casting between raw pointers while changing only its constness
warning: borrow as raw pointer
warning: unnecessary boolean `not` operation
warning: `as` casting between raw pointers while changing only its constness
warning: borrow as raw pointer
warning: unnecessary boolean `not` operation
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers while changing only its constness
warning: `as` casting between raw pointers while changing only its constness
warning: borrow as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: implicit borrow as raw pointer
warning: casting `i64` to `i32` may truncate the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: borrow as raw pointer
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: implicit borrow as raw pointer
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `u64` to `i64` may wrap around the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i64` to `i32` may truncate the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: casting `i32` to `i8` may truncate the value
warning: casting `i32` to `i8` may truncate the value
warning: implicit borrow as raw pointer
warning: casting `i32` to `i8` may truncate the value
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: implicit borrow as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: implicit borrow as raw pointer
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `i8` may truncate the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: field marked as public but also inferred as unused because it's prefixed with `_`
warning: this function has too many lines (174/100)
warning: unnecessary boolean `not` operation
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `u32` to `i32` may wrap around the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: unnecessary semicolon
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `u64` to `isize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `isize` may wrap around the value on targets with 64-bit wide pointers
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `u64` to `usize` may truncate the value on targets with 32-bit wide pointers
warning: casting `u64` to `usize` may truncate the value on targets with 32-bit wide pointers
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: unnecessary semicolon
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: unnecessary semicolon
warning: unnecessary `!=` operation
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: unnecessary semicolon
warning: unnecessary `!=` operation
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: unnecessary semicolon
warning: unnecessary `!=` operation
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: used underscore-prefixed item
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: used underscore-prefixed item
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: used underscore-prefixed item
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: used underscore-prefixed item
warning: casting `i64` to `u64` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u64` may lose the sign of the value
warning: borrow as raw pointer
warning: this function has too many lines (698/100)
warning: borrow as raw pointer
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `u64` to `i64` may wrap around the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
